,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.006209538,0.0024148314,0.0072230734,0.0024148314,0.0024837914,0.0024148314,0.0024148314,0.06252157,0.0024148314,0.0028836306,0.06930563,0.0027106565,0.0024148314,0.0024148314,0.018568952,0.19358975,0.0024148314,0.0024148314,0.0026613886,0.014011938,0.0041819075,0.0024148314,0.048785064,0.0024148314,0.023206878,0.0024148314,0.0024148314,0.009932186,0.0024148314,0.0024148314,0.117833555,0.0036653364,0.0024148314,0.0024148314,0.27319962,0.002849675,0.003059177,0.07137827,0.0040690615,0.0024148314,0.0024148314,0.0024148314,0.021046355,0.0031361256,0.0024148314
1,0.00022166301,0.00022166301,0.0013845771,0.00040185696,0.00022166301,0.00022166301,0.00022166301,0.00066871644,0.012659529,0.00022166301,0.023293033,0.4467271,0.00022166301,0.06850125,0.00022166301,0.00022166301,0.00022166301,0.00022166301,0.00022166301,0.00022166301,0.24692151,0.00022166301,0.002629787,0.00022568589,0.07459122,0.00022166301,0.00022166301,0.00022166301,0.0006069983,0.00022166301,0.00022166301,0.00039561559,0.00022166301,0.00022166301,0.10715292,0.00022166301,0.001961039,0.014910442,0.0022993083,0.0009382206,0.00022166301,0.00022166301,0.00022166301,0.0007637878,0.006650487
2,0.0025599715,0.0025599715,0.0025599715,0.0025599715,0.13517949,0.013080787,0.015861733,0.0039644684,0.0025599715,0.0043606614,0.004530783,0.0025599715,0.01353428,0.0025599715,0.41691968,0.04474719,0.0048958426,0.0025599715,0.01768923,0.0025599715,0.0025599715,0.0061800755,0.0034267316,0.0025599715,0.003287896,0.01492438,0.0025599715,0.0025599715,0.0025599715,0.05648117,0.03491505,0.0025599715,0.0025599715,0.0050805886,0.0025599715,0.0025599715,0.051011574,0.004301605,0.0025599715,0.0025599715,0.0025599715,0.0025599715,0.07450195,0.0026279865,0.03140195
3,0.0018932557,0.0018932557,0.0018932557,0.0018932557,0.0064503676,0.0026820728,0.015301341,0.0018932557,0.0018932557,0.0036348118,0.09147473,0.0018932557,0.0018932557,0.0018932557,0.54273945,0.012945899,0.01738678,0.0018932557,0.0023164125,0.0018932557,0.0057954546,0.04508487,0.045378443,0.0061977473,0.006220767,0.004259694,0.0018932557,0.0018932557,0.0018932557,0.0018932557,0.014598671,0.0018932557,0.0018932557,0.01080648,0.0029286612,0.0018932557,0.027129114,0.023702074,0.0018932557,0.0018932557,0.002597295,0.0018932557,0.04997126,0.0018932557,0.037970454
4,9.405313e-05,0.0006938983,9.405313e-05,0.0049156663,0.0005718749,0.0001988782,9.405313e-05,0.00043781358,0.00016342013,0.06818241,9.405313e-05,9.405313e-05,0.0009878295,0.000284836,0.0031455145,9.405313e-05,9.405313e-05,9.405313e-05,9.405313e-05,0.0024911063,0.00048362606,9.405313e-05,9.405313e-05,0.013785887,9.405313e-05,0.024243744,9.405313e-05,9.405313e-05,0.0022062077,9.405313e-05,0.0022561217,0.00020871795,0.00060562725,0.686107,9.405313e-05,0.15754047,0.00013906503,9.405313e-05,0.00051310076,9.405313e-05,9.405313e-05,0.046765745,9.405313e-05,0.00032076766,9.405313e-05
5,0.00026218413,0.029108273,0.0019243935,0.00026218413,0.00026218413,0.00026218413,0.00043539348,0.00026218413,0.00026218413,0.00026218413,0.004470685,0.00026218413,0.000700398,0.0006144677,0.00026218413,0.00026218413,0.00026218413,0.00026218413,0.00026218413,0.00026218413,0.33989844,0.00026218413,0.00026218413,0.015348442,0.00026218413,0.0006685838,0.06019439,0.00026218413,0.0012764693,0.00026218413,0.00026218413,0.0003628338,0.0011379125,0.00026218413,0.0060143005,0.0017193865,0.00026218413,0.00026218413,0.00089820253,0.0004822633,0.53022593,0.012414372,0.00026218413,0.0025531615,0.0024837933
6,0.046147432,0.0028216024,0.0028216024,0.0714384,0.019075345,0.04773661,0.0028216024,0.0091480445,0.008166172,0.0028216024,0.0028216024,0.028629083,0.0028216024,0.009839782,0.0028216024,0.078161106,0.0077156825,0.06413834,0.25052738,0.008514748,0.0028216024,0.013115868,0.0028216024,0.0028216024,0.03273145,0.0028216024,0.0028216024,0.026280439,0.0028216024,0.17131497,0.004428342,0.0028216024,0.0028216024,0.0028216024,0.0028216024,0.0028216024,0.0028216024,0.021001907,0.0029103577,0.00754464,0.0028216024,0.0028216024,0.025761586,0.0028216024,0.0028216024
7,0.0052292347,0.006431179,0.0021199244,0.0021199244,0.0021199244,0.0064136246,0.015857099,0.0021199244,0.0021199244,0.005211638,0.0021199244,0.011522279,0.0021199244,0.0021199244,0.07600987,0.007246923,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.70896965,0.06079531,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.0021199244,0.002238303,0.0021199244,0.0021199244,0.002319952,0.00413325,0.0025768396,0.010021662,0.0021199244,0.0045544887,0.0040369797,0.028418379
8,0.002858302,0.0023677049,0.015872205,0.002649234,0.0023677049,0.0023677049,0.011091428,0.00448863,0.28915015,0.0023677049,0.0023677049,0.17823762,0.0023677049,0.042052023,0.0027477434,0.0023677049,0.0023677049,0.0023677049,0.012009705,0.009775449,0.11543997,0.0023677049,0.016464401,0.008244819,0.034042142,0.0023677049,0.008248431,0.0023677049,0.020024853,0.0023677049,0.009623544,0.0023677049,0.056064647,0.0023677049,0.025531517,0.005217353,0.025745947,0.0023677049,0.016427396,0.0023677049,0.014457987,0.0056860554,0.0034919835,0.03966944,0.0036606214
9,0.055538755,0.0023265434,0.0023265434,0.0023265434,0.18771285,0.01666577,0.005096781,0.0023265434,0.009780408,0.007394886,0.0023265434,0.15362702,0.0023265434,0.0023265434,0.0023265434,0.0023265434,0.004512207,0.1927751,0.11827086,0.014928938,0.0023265434,0.016930398,0.0023265434,0.014479438,0.0023265434,0.0023265434,0.0023265434,0.005338711,0.004703453,0.02482349,0.0510777,0.0023265434,0.0023265434,0.07037293,0.0023265434,0.0023265434,0.0023265434,0.0023265434,0.002582172,0.0023265434,0.0023265434,0.0023265434,0.0044489396,0.0023265434,0.0023265434
