,0
0,0.1842105263157876
1,0.21052631578947256
2,0.21052631578947967
3,0.19473684210526443
4,0.14736842105264714
5,0.14736842105264003
6,0.12105263157894797
7,0.10526315789473273
8,0.05263157894736992
9,0.021052631578946546
10,0.3025210084033613
11,0.0
12,0.0
13,0.26050420168067223
14,0.0
15,0.7787114845938375
16,0.8123249299719888
17,0.8683473389355743
18,0.9719887955182074
19,0.9775910364145658
20,0.204081632653061
21,0.0
22,0.0
23,0.2346938775510221
24,0.0
25,0.12244897959183376
26,0.11224489795918302
27,0.4285714285714235
28,0.6428571428571423
29,0.6326530612244898
30,0.859154929577465
31,0.887323943661972
32,0.830985915492958
33,0.633802816901408
34,0.47887323943661975
35,0.2816901408450705
36,0.056338028169014454
37,-0.07042253521126751
38,-0.014084507042253058
39,-0.04225352112676095
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.23913043478260754
51,0.24789915966386467
52,0.327935222672064
53,0.4655870445344128
54,0.582995951417006
55,0.720647773279353
56,0.9311740890688256
57,1.0607287449392722
58,1.0080971659919022
59,1.0404858299595139
60,0.21052631578947256
61,0.21052631578947256
62,0.19473684210526443
63,0.14736842105264003
64,0.14736842105264714
65,0.12105263157895507
66,0.10526315789473273
67,0.05263157894736992
68,0.021052631578946546
69,-0.01052631578946972
70,0.0
71,0.0
72,0.26050420168067234
73,0.0
74,0.7787114845938377
75,0.8123249299719888
76,0.8683473389355743
77,0.9719887955182072
78,0.9775910364145659
79,0.5686274509803921
80,0.0
81,0.0
82,0.2346938775510221
83,0.0
84,0.12244897959183376
85,0.11224489795918302
86,0.42857142857142705
87,0.6428571428571388
88,0.6326530612244881
89,0.44897959183673564
90,0.887323943661972
91,0.830985915492958
92,0.6338028169014085
93,0.4788732394366195
94,0.28169014084507027
95,0.05633802816901423
96,-0.07042253521126707
97,-0.014084507042253502
98,-0.04225352112676051
99,0.11267605633802802
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.22173913043478244
111,0.30252100840336027
112,0.4655870445344128
113,0.5829959514170042
114,0.720647773279353
115,0.9311740890688238
116,1.0607287449392713
117,1.0080971659919031
118,1.0404858299595139
119,0.8744939271255054
120,0.21052631578947256
121,0.19473684210526443
122,0.14736842105264003
123,0.14736842105264003
124,0.12105263157896218
125,0.10526315789473983
126,0.05263157894736992
127,0.021052631578946546
128,-0.01052631578946972
129,0.12631578947368638
130,0.0
131,0.26050420168067223
132,0.0
133,0.7787114845938375
134,0.8123249299719889
135,0.8683473389355743
136,0.9719887955182074
137,0.9775910364145659
138,0.5686274509803922
139,0.5602240896358543
140,0.0
141,0.23469387755101678
142,0.0
143,0.12244897959183554
144,0.11224489795917947
145,0.42857142857142705
146,0.6428571428571423
147,0.6326530612244845
148,0.44897959183673386
149,0.6632653061224474
150,0.830985915492958
151,0.6338028169014085
152,0.4788732394366195
153,0.28169014084507005
154,0.05633802816901423
155,-0.07042253521126751
156,-0.014084507042253058
157,-0.04225352112676051
158,0.11267605633802846
159,0.704225352112676
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.27826086956521756
171,0.4453781512605026
172,0.5829959514170033
173,0.7206477732793521
174,0.9311740890688274
175,1.0607287449392704
176,1.0080971659919031
177,1.0404858299595148
178,0.8744939271255054
179,0.43724696356275317
180,0.19473684210527153
181,0.14736842105263293
182,0.14736842105264003
183,0.12105263157894797
184,0.10526315789473983
185,0.05263157894736992
186,0.021052631578946546
187,-0.01052631578946972
188,0.12631578947368638
189,0.16842105263158658
190,0.26050420168067223
191,0.0
192,0.7787114845938377
193,0.8123249299719888
194,0.8683473389355744
195,0.9719887955182073
196,0.9775910364145659
197,0.5686274509803921
198,0.5602240896358543
199,0.38095238095238093
200,0.23469387755102034
201,0.0
202,0.12244897959183554
203,0.11224489795918302
204,0.42857142857142705
205,0.6428571428571423
206,0.6326530612244881
207,0.4489795918367321
208,0.6632653061224474
209,0.16326530612244738
210,0.6338028169014089
211,0.4788732394366195
212,0.2816901408450705
213,0.056338028169013565
214,-0.07042253521126751
215,-0.014084507042253502
216,-0.04225352112676006
217,0.11267605633802802
218,0.704225352112676
219,0.619718309859155
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.4260869565217398
231,0.5672268907563023
232,0.7206477732793521
233,0.9311740890688256
234,1.0607287449392722
235,1.0080971659919022
236,1.040485829959513
237,0.8744939271255063
238,0.43724696356275317
239,0.47368421052631593
240,0.14736842105263293
241,0.14736842105263293
242,0.12105263157895507
243,0.10526315789473983
244,0.05263157894737702
245,0.021052631578960757
246,-0.01052631578946972
247,0.12631578947367927
248,0.16842105263158658
249,0.25789473684210407
250,0.0
251,0.7787114845938374
252,0.8123249299719888
253,0.8683473389355743
254,0.9719887955182074
255,0.9775910364145659
256,0.5686274509803921
257,0.5602240896358543
258,0.38095238095238104
259,0.6386554621848739
260,0.0
261,0.12244897959183021
262,0.11224489795918302
263,0.42857142857142705
264,0.6428571428571423
265,0.6326530612244916
266,0.44897959183673564
267,0.6632653061224474
268,0.16326530612244916
269,0.13265306122448983
270,0.47887323943661997
271,0.2816901408450705
272,0.056338028169014454
273,-0.07042253521126796
274,-0.014084507042253502
275,-0.04225352112676051
276,0.11267605633802891
277,0.704225352112676
278,0.619718309859155
279,0.6901408450704225
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.5521739130434788
291,0.7100840336134446
292,0.9311740890688256
293,1.0607287449392708
294,1.008097165991904
295,1.0404858299595148
296,0.8744939271255054
297,0.43724696356275494
298,0.47368421052631593
299,0.4453441295546554
300,0.14736842105263293
301,0.12105263157894797
302,0.10526315789473983
303,0.05263157894736992
304,0.021052631578960757
305,-0.010526315789462615
306,0.12631578947368638
307,0.16842105263157947
308,0.25789473684210407
309,0.3526315789473742
310,0.7787114845938377
311,0.8123249299719888
312,0.8683473389355743
313,0.9719887955182073
314,0.9775910364145659
315,0.5686274509803921
316,0.5602240896358543
317,0.38095238095238093
318,0.638655462184874
319,0.6750700280112045
320,0.12244897959183731
321,0.11224489795917947
322,0.42857142857142705
323,0.6428571428571441
324,0.6326530612244881
325,0.44897959183673564
326,0.6632653061224474
327,0.16326530612244738
328,0.1326530612244916
329,0.25510204081632537
330,0.28169014084507094
331,0.05633802816901401
332,-0.07042253521126751
333,-0.014084507042253502
334,-0.04225352112676051
335,0.11267605633802824
336,0.704225352112676
337,0.619718309859155
338,0.6901408450704225
339,0.9436619718309858
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,1.0454545454545396
350,0.7000000000000011
351,0.928571428571427
352,1.0607287449392708
353,1.0080971659919031
354,1.0404858299595148
355,0.8744939271255046
356,0.43724696356275317
357,0.47368421052631504
358,0.4453441295546554
359,0.3562753036437245
360,0.12105263157894797
361,0.10526315789473273
362,0.05263157894736992
363,0.021052631578946546
364,-0.01052631578945551
365,0.12631578947369348
366,0.16842105263158658
367,0.25789473684210407
368,0.3526315789473742
369,0.3736842105263207
370,0.8123249299719888
371,0.8683473389355743
372,0.9719887955182074
373,0.9775910364145658
374,0.5686274509803922
375,0.5602240896358543
376,0.380952380952381
377,0.6386554621848739
378,0.6750700280112045
379,0.803921568627451
380,0.11224489795918302
381,0.4285714285714235
382,0.6428571428571423
383,0.6326530612244898
384,0.4489795918367321
385,0.6632653061224509
386,0.1632653061224545
387,0.1326530612244916
388,0.25510204081632537
389,0.12244897959183554
390,0.056338028169014454
391,-0.07042253521126751
392,-0.014084507042253058
393,-0.04225352112676095
394,0.11267605633802824
395,0.7042253521126761
396,0.619718309859155
397,0.6901408450704225
398,0.943661971830986
399,0.957746478873239
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,1.0454545454545467
409,0.22727272727272663
410,0.9260869565217398
411,1.0630252100840334
412,1.0080971659919022
413,1.0404858299595139
414,0.8744939271255063
415,0.43724696356275317
416,0.47368421052631504
417,0.4453441295546554
418,0.3562753036437245
419,0.34412955465587025
420,0.10526315789473273
421,0.05263157894736992
422,0.021052631578946546
423,-0.01052631578946972
424,0.12631578947369348
425,0.16842105263157947
426,0.25789473684210407
427,0.3526315789473742
428,0.3736842105263207
429,0.4157894736842138
430,0.8683473389355743
431,0.9719887955182072
432,0.9775910364145659
433,0.5686274509803921
434,0.5602240896358545
435,0.3809523809523809
436,0.638655462184874
437,0.6750700280112045
438,0.803921568627451
439,0.3529411764705882
440,0.42857142857142705
441,0.6428571428571388
442,0.6326530612244881
443,0.44897959183673564
444,0.6632653061224474
445,0.16326530612244738
446,0.1326530612244916
447,0.2551020408163218
448,0.12244897959183554
449,0.12244897959183554
450,-0.07042253521126707
451,-0.014084507042253502
452,-0.04225352112676051
453,0.11267605633802802
454,0.7042253521126761
455,0.619718309859155
456,0.690140845070423
457,0.943661971830986
458,0.9577464788732393
459,0.9718309859154928
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,1.0454545454545396
468,0.22727272727272663
469,0.09090909090909349
470,1.0652173913043494
471,1.0084033613445378
472,1.0404858299595139
473,0.8744939271255054
474,0.43724696356275494
475,0.4736842105263168
476,0.4453441295546554
477,0.35627530364372717
478,0.34412955465587025
479,0.336032388663968
480,0.05263157894736992
481,0.021052631578946546
482,-0.01052631578946972
483,0.12631578947368638
484,0.16842105263158658
485,0.25789473684211117
486,0.3526315789473742
487,0.3736842105263136
488,0.4157894736842138
489,0.47368421052631504
490,0.9719887955182074
491,0.9775910364145659
492,0.5686274509803922
493,0.5602240896358543
494,0.38095238095238104
495,0.6386554621848739
496,0.6750700280112045
497,0.8039215686274509
498,0.3529411764705883
499,0.3949579831932773
500,0.6428571428571423
501,0.6326530612244845
502,0.44897959183673386
503,0.6632653061224474
504,0.16326530612244738
505,0.1326530612244916
506,0.25510204081632537
507,0.12244897959183021
508,0.12244897959183554
509,0.11224489795918302
510,-0.014084507042253058
511,-0.04225352112676051
512,0.11267605633802846
513,0.704225352112676
514,0.619718309859155
515,0.6901408450704226
516,0.943661971830986
517,0.9577464788732395
518,0.9718309859154928
519,0.9859154929577463
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,1.0454545454545432
527,0.22727272727272663
528,0.09090909090908639
529,0.0
530,1.0086956521739143
531,1.042016806722689
532,0.8744939271255054
533,0.43724696356275317
534,0.47368421052631504
535,0.4453441295546554
536,0.3562753036437254
537,0.344129554655872
538,0.3360323886639671
539,0.34412955465587025
540,0.021052631578946546
541,-0.01052631578946972
542,0.12631578947368638
543,0.16842105263158658
544,0.2578947368421183
545,0.3526315789473742
546,0.3736842105263207
547,0.4157894736842067
548,0.47368421052632215
549,0.484210526315799
550,0.9775910364145659
551,0.5686274509803921
552,0.5602240896358543
553,0.38095238095238093
554,0.638655462184874
555,0.6750700280112044
556,0.803921568627451
557,0.3529411764705882
558,0.39495798319327735
559,0.0
560,0.6326530612244881
561,0.4489795918367321
562,0.6632653061224474
563,0.16326530612244738
564,0.13265306122448806
565,0.2551020408163289
566,0.12244897959183731
567,0.12244897959183021
568,0.11224489795918302
569,0.0
570,-0.04225352112676006
571,0.11267605633802802
572,0.704225352112676
573,0.619718309859155
574,0.6901408450704226
575,0.943661971830986
576,0.9577464788732399
577,0.971830985915493
578,0.9859154929577465
579,0.9859154929577463
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,1.0454545454545467
586,0.22727272727272663
587,0.09090909090909349
588,0.0
589,0.0
590,1.0434782608695663
591,0.8697478991596626
592,0.43724696356275317
593,0.47368421052631593
594,0.4453441295546572
595,0.35627530364372717
596,0.34412955465587025
597,0.3360323886639698
598,0.34412955465587025
599,0.34008097165991913
600,-0.01052631578946972
601,0.12631578947367927
602,0.16842105263158658
603,0.25789473684210407
604,0.3526315789473742
605,0.3736842105263207
606,0.4157894736842138
607,0.47368421052631504
608,0.48421052631579187
609,0.4947368421052616
610,0.5686274509803921
611,0.5602240896358543
612,0.38095238095238104
613,0.6386554621848739
614,0.6750700280112046
615,0.803921568627451
616,0.35294117647058826
617,0.3949579831932773
618,0.0
619,0.3277310924369748
620,0.44897959183673564
621,0.6632653061224474
622,0.16326530612244916
623,0.13265306122448983
624,0.25510204081632537
625,0.12244897959183376
626,0.12244897959183731
627,0.11224489795917947
628,0.0
629,0.11224489795918302
630,0.11267605633802891
631,0.704225352112676
632,0.619718309859155
633,0.6901408450704225
634,0.943661971830986
635,0.9577464788732395
636,0.971830985915493
637,0.9859154929577465
638,0.9859154929577465
639,0.9859154929577463
640,0.0
641,0.0
642,0.0
643,0.0
644,1.0454545454545396
645,0.22727272727272663
646,0.09090909090908994
647,0.0
648,0.0
649,0.09090909090909349
650,0.8652173913043484
651,0.41596638655462215
652,0.47368421052631593
653,0.4453441295546554
654,0.3562753036437254
655,0.344129554655872
656,0.336032388663968
657,0.344129554655872
658,0.34008097165991913
659,0.31983805668016174
660,0.12631578947368638
661,0.16842105263157947
662,0.25789473684210407
663,0.3526315789473742
664,0.37368421052632783
665,0.4157894736842209
666,0.47368421052632215
667,0.48421052631579187
668,0.4947368421052616
669,0.5052631578947455
670,0.5602240896358543
671,0.38095238095238093
672,0.638655462184874
673,0.6750700280112045
674,0.8039215686274511
675,0.35294117647058815
676,0.3949579831932773
677,0.0
678,0.32773109243697485
679,0.0
680,0.6632653061224474
681,0.16326530612244738
682,0.1326530612244916
683,0.25510204081632537
684,0.12244897959183376
685,0.12244897959183376
686,0.11224489795918302
687,0.0
688,0.11224489795918302
689,0.0
690,0.704225352112676
691,0.619718309859155
692,0.6901408450704225
693,0.9436619718309858
694,0.9577464788732395
695,0.971830985915493
696,0.9859154929577469
697,0.9859154929577465
698,0.9859154929577465
699,0.9718309859154928
700,0.0
701,0.0
702,0.0
703,1.0454545454545396
704,0.22727272727272663
705,0.09090909090908639
706,0.0
707,0.0
708,0.09090909090908639
709,0.36363636363635976
710,0.3956521739130441
711,0.4537815126050404
712,0.4453441295546554
713,0.3562753036437245
714,0.344129554655872
715,0.336032388663968
716,0.34412955465587025
717,0.34008097165991913
718,0.31983805668016174
719,0.3117408906882595
720,0.16842105263158658
721,0.25789473684210407
722,0.3526315789473742
723,0.3736842105263207
724,0.4157894736842209
725,0.47368421052631504
726,0.48421052631579187
727,0.4947368421052616
728,0.5052631578947384
729,0.5
730,0.380952380952381
731,0.6386554621848739
732,0.6750700280112045
733,0.803921568627451
734,0.3529411764705883
735,0.3949579831932773
736,0.0
737,0.32773109243697474
738,0.0
739,0.0
740,0.1632653061224545
741,0.1326530612244916
742,0.25510204081632537
743,0.12244897959183554
744,0.12244897959183376
745,0.11224489795918302
746,0.0
747,0.11224489795917947
748,0.0
749,0.0
750,0.619718309859155
751,0.6901408450704225
752,0.943661971830986
753,0.957746478873239
754,0.971830985915493
755,0.9859154929577466
756,0.9859154929577469
757,0.9859154929577465
758,0.9718309859154928
759,0.9859154929577463
760,0.0
761,0.0
762,1.0454545454545467
763,0.22727272727272663
764,0.09090909090909349
765,0.0
766,0.0
767,0.09090909090909349
768,0.36363636363635976
769,0.22727272727272663
770,0.43478260869565233
771,0.42436974789915816
772,0.3562753036437245
773,0.34412955465587025
774,0.336032388663968
775,0.344129554655872
776,0.34008097165991913
777,0.3198380566801635
778,0.3117408906882595
779,0.29959514170040435
780,0.25789473684210407
781,0.3526315789473742
782,0.3736842105263207
783,0.4157894736842138
784,0.47368421052632215
