Actual,Predicted
0.2894736842105274,0.39396706
0.2526315789473656,0.3833504
0.257894736842104,0.3536672
0.2421052631578959,0.36944333
0.2105263157894725,0.34738117
0.163157894736841,0.4111347
0.1842105263157876,0.38358054
0.2105263157894725,0.39490306
0.2105263157894725,0.45556486
0.1947368421052644,0.41235054
0.732394366197183,0.3859233
0.845070422535211,0.44690898
0.8591549295774645,0.41698033
0.8591549295774654,0.46460617
0.887323943661972,0.42203835
0.8732394366197183,0.43237323
0.8591549295774645,0.48585013
0.887323943661972,0.37182054
0.830985915492958,0.4590076
0.6338028169014085,0.43397915
0.0,0.40639997
0.0,0.40350834
0.0,0.4257976
0.0,0.4138645
0.0,0.39816877
0.0,0.42325506
0.0,0.4284598
0.0,0.35616732
0.0,0.396805
0.0,0.37108898
0.3217391304347838,0.39681104
0.2815126050420158,0.3974224
0.287449392712551,0.40648478
0.2874493927125527,0.44474378
0.2672064777327936,0.36830655
0.2834008097165998,0.4336326
0.2914979757085003,0.44622797
0.2753036437246976,0.45349964
0.3279352226720657,0.4252659
0.4655870445344128,0.49647096
0.2526315789473727,0.3958278
0.2578947368420969,0.38353965
0.2421052631578959,0.35269734
0.2105263157894725,0.37146488
0.163157894736841,0.35121888
0.1842105263157876,0.412888
0.2105263157894725,0.382213
0.2105263157894725,0.3983369
0.1947368421052644,0.45295864
0.1473684210526329,0.41446468
0.8450704225352115,0.38535875
0.8591549295774645,0.4442715
0.8591549295774645,0.41584906
0.887323943661972,0.4611233
0.8732394366197185,0.42259493
0.8591549295774645,0.42965305
0.8873239436619715,0.48517305
0.830985915492958,0.37434742
0.6338028169014085,0.45907804
0.4788732394366195,0.433011
0.0,0.40431854
0.0,0.39576492
0.0,0.42448857
0.0,0.41338173
0.0,0.40043554
0.0,0.42045143
0.0,0.42629397
0.0,0.3617731
0.0,0.39947248
0.0,0.37193936
0.2565217391304344,0.39607313
0.2605042016806713,0.39618424
0.287449392712551,0.41067415
0.2672064777327954,0.44435018
0.2834008097165998,0.36878178
0.2914979757085021,0.43270802
0.2753036437246958,0.44678003
0.3279352226720675,0.45509732
0.4655870445344128,0.42732027
0.5829959514170042,0.49432972
0.257894736842104,0.39771616
0.2421052631578959,0.384877
0.2105263157894725,0.35166338
0.163157894736841,0.37289885
0.1842105263157876,0.3542611
0.2105263157894796,0.41422147
0.2105263157894725,0.38175038
0.1947368421052644,0.39988926
0.1473684210526329,0.4506393
0.1473684210526329,0.4157183
0.859154929577465,0.38581914
0.8591549295774645,0.44229752
0.8873239436619715,0.4155095
0.8732394366197185,0.45758063
0.859154929577465,0.4245899
0.8873239436619718,0.42808288
0.8309859154929571,0.4849804
0.6338028169014085,0.37586522
0.4788732394366199,0.4590322
0.2816901408450705,0.4315532
0.0,0.40251988
0.0,0.38939464
0.0,0.42385918
0.0,0.4135555
0.0,0.40278226
0.0,0.41933134
0.0,0.42404866
0.0,0.3660008
0.0,0.4006379
0.0,0.37359297
0.234782608695653,0.39660046
0.2605042016806713,0.3951411
0.2672064777327954,0.4138224
0.2834008097165998,0.44294456
0.2914979757085021,0.36764824
0.2753036437246976,0.4316864
0.3279352226720657,0.44769925
0.4655870445344146,0.4578805
0.5829959514170042,0.43040904
0.7206477732793521,0.49254543
0.2421052631578959,0.40055802
0.2105263157894796,0.3864952
0.163157894736841,0.34999126
0.1842105263157876,0.37489793
0.2105263157894725,0.35660225
0.2105263157894796,0.41481164
0.1947368421052644,0.38018063
0.1473684210526329,0.40217513
0.1473684210526329,0.44896138
0.1210526315789479,0.4169253
0.859154929577465,0.38547036
0.8873239436619718,0.4413389
0.873239436619718,0.41454756
0.8591549295774654,0.45437005
0.887323943661972,0.4281169
0.830985915492958,0.42707494
0.633802816901408,0.48569015
0.4788732394366199,0.3771431
0.2816901408450709,0.4599142
0.0563380281690135,0.42936367
0.0,0.40112117
0.0,0.38316208
0.0,0.42387575
0.0,0.41370773
0.0,0.40414864
0.0,0.4179312
0.0,0.42303422
0.0,0.37041762
0.0,0.4010805
0.0,0.37503037
0.234782608695653,0.39677167
0.2394957983193268,0.39367115
0.2834008097165981,0.41646045
0.2914979757085021,0.4433735
0.2753036437246976,0.36660445
0.3279352226720657,0.43098676
0.4655870445344128,0.44872463
0.5829959514170024,0.4608011
0.720647773279353,0.4333113
0.9311740890688256,0.4912534
0.2105263157894725,0.40243945
0.163157894736841,0.38745245
0.1842105263157876,0.349445
0.2105263157894725,0.37528545
0.2105263157894725,0.35843563
0.1947368421052644,0.41479
0.1473684210526329,0.37948677
0.1473684210526329,0.40361726
0.1210526315789479,0.44902566
0.1052631578947398,0.4166769
0.887323943661972,0.38513967
0.8732394366197183,0.4416133
0.8591549295774645,0.4145999
0.887323943661972,0.4525622
0.830985915492958,0.43079117
0.6338028169014085,0.42732796
0.4788732394366195,0.48692393
0.2816901408450709,0.37838188
0.056338028169014,0.46072876
-0.0704225352112679,0.42818832
0.0,0.40082192
0.0,0.3798684
0.0,0.42478773
0.0,0.41255993
0.0,0.40505424
0.0,0.41810563
0.0,0.42228794
0.0,0.37260774
0.0,0.40091333
0.0,0.37737262
0.2130434782608699,0.3972911
0.2563025210084024,0.39331254
0.2914979757085003,0.4182551
0.2753036437246976,0.4436477
0.3279352226720657,0.36499473
0.4655870445344128,0.4310104
0.5829959514170024,0.45028138
0.7206477732793548,0.46296528
0.9311740890688256,0.43512273
1.0607287449392713,0.49033192
0.163157894736841,0.40499243
0.1842105263157876,0.38834554
0.2105263157894725,0.34919482
0.2105263157894725,0.37555578
0.1947368421052644,0.36011723
0.1473684210526329,0.41420814
0.1473684210526329,0.3789693
0.1210526315789479,0.40500033
0.1052631578947327,0.44886076
0.0526315789473699,0.41658604
0.8732394366197185,0.38520482
0.8591549295774645,0.44111133
0.8873239436619715,0.41499606
0.830985915492958,0.45192897
0.6338028169014085,0.43309104
0.4788732394366195,0.42693293
0.2816901408450705,0.48764873
0.056338028169014,0.37837327
-0.070422535211267,0.4614622
-0.0140845070422535,0.427357
0.0,0.40099916
0.0,0.3767124
0.0,0.4262292
0.0,0.41096655
0.0,0.40727478
0.0,0.41901204
0.0,0.42163584
0.0,0.3748354
0.0,0.4013402
0.0,0.3798223
0.230434782608695,0.39973795
0.2647058823529402,0.3927108
0.2753036437246958,0.41924894
0.3279352226720675,0.4430433
0.4655870445344128,0.36378992
0.5829959514170042,0.4313719
0.720647773279353,0.450122
0.9311740890688256,0.46533808
1.0607287449392713,0.4359451
1.0080971659919031,0.48890665
0.1842105263157876,0.40918577
0.2105263157894796,0.38940793
0.2105263157894725,0.3489592
0.1947368421052644,0.37616703
0.1473684210526329,0.3619268
0.1473684210526329,0.4135278
0.1210526315789479,0.37859985
0.1052631578947398,0.40422136
0.0526315789473628,0.44864106
0.0210526315789394,0.4159471
0.859154929577465,0.38416097
0.8873239436619718,0.44151083
0.8309859154929571,0.416666
0.6338028169014085,0.45209274
0.4788732394366199,0.43554717
0.2816901408450705,0.42724013
0.056338028169014,0.48708987
-0.070422535211267,0.37767017
-0.0140845070422535,0.46133786
-0.0422535211267605,0.42737967
0.0,0.401584
0.0,0.37459612
0.0,0.42783216
0.0,0.40952888
0.0,0.40888673
0.0,0.42129576
0.0,0.4216317
0.0,0.37587854
0.0,0.40053132
0.0,0.38298243
0.2391304347826075,0.40415135
0.2478991596638646,0.39292923
0.3279352226720657,0.42003632
0.4655870445344146,0.44157755
0.5829959514170042,0.3645985
0.7206477732793521,0.43230924
0.9311740890688274,0.44921628
1.0607287449392722,0.46755674
1.0080971659919031,0.43513587
1.040485829959514,0.48760954
0.2105263157894725,0.4142991
0.2105263157894796,0.39112815
0.1947368421052644,0.34671363
0.1473684210526329,0.3771008
0.1473684210526329,0.36416295
0.1210526315789479,0.41437903
0.1052631578947327,0.37725785
0.0526315789473699,0.4030685
0.0210526315789465,0.44899276
-0.0105263157894768,0.4135247
0.887323943661972,0.38199133
0.830985915492958,0.4442201
0.633802816901408,0.4192567
0.4788732394366199,0.45137328
0.2816901408450709,0.43954438
0.0563380281690135,0.42888677
-0.0704225352112679,0.48620853
-0.014084507042253,0.37677848
