,0
0,0.6282051282051242
1,0.6282051282051384
2,0.5641025641025408
3,0.5499999999999972
4,0.5180722891566347
5,0.5180722891566347
6,0.5301204819276961
7,0.5783132530120412
8,0.6265060240963862
9,0.6265060240964004
10,0.6190476190476193
11,0.746031746031746
12,0.8095238095238093
13,0.6825396825396823
14,0.9206349206349207
15,0.9047619047619049
16,0.8571428571428572
17,0.8095238095238093
18,0.7301587301587302
19,0.5441176470588234
20,0.0
21,0.0
22,0.0
23,0.0
24,0.25
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.40740740740740655
31,0.41626794258373145
32,0.3732057416267942
33,0.42583732057416235
34,0.38755980861243877
35,0.3923444976076542
36,0.39712918660287144
37,0.42583732057416235
38,0.4880382775119596
39,0.6363636363636367
40,0.6282051282051242
41,0.5641025641025834
42,0.5641025641025408
43,0.5374999999999943
44,0.5180722891566347
45,0.5301204819277245
46,0.5783132530120412
47,0.6265060240964004
48,0.6265060240963862
49,0.602409638554235
50,0.7460317460317463
51,0.8095238095238095
52,0.6825396825396823
53,0.9206349206349205
54,0.9047619047619049
55,0.8571428571428572
56,0.8095238095238093
57,0.7301587301587298
58,0.5079365079365081
59,0.4117647058823528
60,0.0
61,0.0
62,0.0
63,0.2499999999999929
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0625
70,0.3544973544973544
71,0.3732057416267942
72,0.4258373205741641
73,0.38755980861243877
74,0.3923444976076542
75,0.39712918660287144
76,0.4258373205741641
77,0.4880382775119614
78,0.6363636363636358
79,0.7559808612440193
80,0.5641025641025692
81,0.5641025641025834
82,0.551282051282044
83,0.5374999999999943
84,0.5301204819277103
85,0.5783132530120554
86,0.6265060240964004
87,0.6265060240964004
88,0.6024096385542208
89,0.602409638554235
90,0.8095238095238098
91,0.6825396825396826
92,0.9206349206349205
93,0.9047619047619047
94,0.8571428571428572
95,0.8095238095238095
96,0.7301587301587302
97,0.5079365079365079
98,0.3650793650793651
99,0.3676470588235292
100,0.0
101,0.0
102,0.2500000000000071
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0625
109,0.0
110,0.30687830687830875
111,0.4258373205741641
112,0.38755980861243877
113,0.3923444976076542
114,0.39712918660287144
115,0.4258373205741641
116,0.4880382775119614
117,0.6363636363636367
118,0.7559808612440202
119,0.7320574162679439
120,0.5641025641025692
121,0.5512820512820582
122,0.551282051282044
123,0.5499999999999972
124,0.5783132530120412
125,0.6265060240964004
126,0.6265060240964004
127,0.6024096385542208
128,0.6024096385542208
129,0.5301204819277245
130,0.6825396825396828
131,0.9206349206349207
132,0.9047619047619051
133,0.8571428571428568
134,0.8095238095238098
135,0.7301587301587302
136,0.5079365079365084
137,0.3650793650793651
138,0.31746031746031766
139,0.3088235294117645
140,0.0
141,0.25
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.062499999999992895
148,0.0
149,0.0
150,0.36507936507936556
151,0.38755980861244055
152,0.392344497607656
153,0.39712918660287144
154,0.42583732057416235
155,0.48803827751196316
156,0.6363636363636367
157,0.7559808612440193
158,0.7320574162679421
159,0.7799043062200965
160,0.551282051282044
161,0.5512820512820582
162,0.5641025641025408
163,0.5999999999999943
164,0.6265060240963862
165,0.6265060240964004
166,0.6024096385542208
167,0.6024096385542208
168,0.5301204819277103
169,0.4819277108433795
170,0.9206349206349207
171,0.9047619047619049
172,0.8571428571428572
173,0.8095238095238093
174,0.7301587301587302
175,0.5079365079365079
176,0.3650793650793651
177,0.3174603174603172
178,0.25396825396825395
179,0.2647058823529411
180,0.25
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.062499999999992895
187,0.0
188,0.0
189,0.0
190,0.3227513227513228
191,0.3923444976076542
192,0.39712918660287144
193,0.42583732057416235
194,0.4880382775119596
195,0.6363636363636367
196,0.7559808612440193
197,0.7320574162679439
198,0.7799043062200957
199,0.8421052631578947
200,0.551282051282044
201,0.5641025641025834
202,0.615384615384599
203,0.6500000000000057
204,0.6265060240963862
205,0.602409638554235
206,0.6024096385542208
207,0.5301204819277103
208,0.4819277108433795
209,0.3975903614457792
210,0.9047619047619049
211,0.8571428571428572
212,0.8095238095238093
213,0.7301587301587298
214,0.5079365079365081
215,0.3650793650793651
216,0.3174603174603172
217,0.2539682539682535
218,0.2063492063492065
219,0.3382352941176472
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0625
226,0.0
227,0.0
228,0.0
229,0.0
230,0.32804232804232747
231,0.39712918660287144
232,0.4258373205741641
233,0.4880382775119614
234,0.6363636363636358
235,0.7559808612440193
236,0.7320574162679439
237,0.7799043062200965
238,0.8421052631578947
239,0.7894736842105265
240,0.5641025641025692
241,0.6153846153846132
242,0.6666666666666714
243,0.6500000000000057
244,0.6024096385542208
245,0.602409638554235
246,0.5301204819276961
247,0.4819277108433653
248,0.3975903614457792
249,0.2891566265060419
250,0.8571428571428572
251,0.8095238095238095
252,0.7301587301587302
253,0.5079365079365079
254,0.3650793650793651
255,0.3174603174603172
256,0.25396825396825395
257,0.20634920634920606
258,0.28571428571428603
259,0.3235294117647056
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0625
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.3333333333333339
271,0.4258373205741641
272,0.4880382775119614
273,0.6363636363636367
274,0.7559808612440202
275,0.7320574162679439
276,0.7799043062200965
277,0.8421052631578938
278,0.7894736842105265
279,0.7846889952153111
280,0.6153846153846132
281,0.6666666666666714
282,0.6666666666666714
283,0.625
284,0.6024096385542208
285,0.5301204819277245
286,0.4819277108433795
287,0.3975903614457792
288,0.2891566265060277
289,0.26506024096386227
290,0.8095238095238098
291,0.7301587301587302
292,0.5079365079365084
293,0.3650793650793651
294,0.31746031746031766
295,0.25396825396825395
296,0.20634920634920606
297,0.2857142857142856
298,0.2698412698412702
299,0.3970588235294117
300,0.0
301,0.0
302,0.0
303,0.062499999999992895
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.36507936507936556
311,0.48803827751196316
312,0.6363636363636367
313,0.7559808612440193
314,0.7320574162679421
315,0.7799043062200965
316,0.8421052631578956
317,0.7894736842105257
318,0.784688995215312
319,0.7177033492822975
320,0.6666666666666714
321,0.6666666666666714
322,0.6410256410256352
323,0.625
324,0.5301204819277103
325,0.4819277108433795
326,0.3975903614457792
327,0.2891566265060135
328,0.26506024096386227
329,0.3855421686747178
330,0.7301587301587302
331,0.5079365079365079
332,0.3650793650793651
333,0.3174603174603172
334,0.25396825396825395
335,0.20634920634920606
336,0.28571428571428514
337,0.26984126984126977
338,0.3492063492063493
339,0.8676470588235294
340,0.0
341,0.0
342,0.062499999999992895
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.4338624338624335
351,0.6363636363636367
352,0.7559808612440193
353,0.7320574162679439
354,0.7799043062200957
355,0.8421052631578947
356,0.7894736842105257
357,0.7846889952153102
358,0.7177033492822966
359,0.4449760765550259
360,0.6666666666666714
361,0.6410256410256494
362,0.6410256410256352
363,0.5499999999999972
364,0.4819277108433795
365,0.3975903614457792
366,0.2891566265060135
367,0.26506024096386227
368,0.3855421686747178
369,0.36144578313253817
370,0.5079365079365081
371,0.3650793650793651
372,0.3174603174603172
373,0.2539682539682535
374,0.2063492063492065
375,0.2857142857142856
376,0.2698412698412702
377,0.34920634920634885
378,0.8571428571428572
379,0.9558823529411764
380,0.0
381,0.0625
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.5000000000000142
390,0.5978835978835981
391,0.7559808612440193
392,0.7320574162679439
393,0.7799043062200965
394,0.8421052631578947
395,0.7894736842105265
396,0.784688995215312
397,0.7177033492822957
398,0.44497607655502414
399,0.35885167464114964
400,0.6410256410256352
401,0.6410256410256494
402,0.5641025641025408
403,0.5
404,0.3975903614457792
405,0.2891566265060419
406,0.26506024096386227
407,0.3855421686747036
408,0.36144578313253817
409,0.3734939759036422
410,0.3650793650793651
411,0.3174603174603172
412,0.25396825396825395
413,0.20634920634920606
414,0.28571428571428603
415,0.26984126984126977
416,0.3492063492063493
417,0.8571428571428568
418,0.9523809523809526
419,0.8529411764705881
420,0.0625
421,0.0
