,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.0057339426,0.0021987662,0.007156539,0.0021987662,0.0021987662,0.0021987662,0.0021987662,0.06312128,0.0021987662,0.0025216495,0.066376805,0.0024099066,0.0021987662,0.0021987662,0.017826352,0.19451375,0.0021987662,0.0021987662,0.0024300404,0.01345783,0.003754333,0.0021987662,0.046668645,0.0021987662,0.022502407,0.0021987662,0.0021987662,0.009543953,0.0021987662,0.0021987662,0.12256141,0.0034082371,0.0021987662,0.0021987662,0.28270575,0.002544302,0.0028749187,0.06959432,0.0037504002,0.0021987662,0.0021987662,0.0021987662,0.019940596,0.002937951,0.0021987662
1,0.00019201363,0.00019201363,0.0012860076,0.00035437848,0.00019201363,0.00019201363,0.00019201363,0.00058668986,0.012023925,0.00019201363,0.02347307,0.43083137,0.00019201363,0.06859437,0.00019201363,0.00019201363,0.00019201363,0.00019201363,0.00019201363,0.00019201363,0.2611353,0.00019201363,0.00239464,0.00019201363,0.07582581,0.00019201363,0.00019201363,0.00019201363,0.000537707,0.00019201363,0.00019201363,0.00034122425,0.00019201363,0.00019201363,0.10804059,0.00019201363,0.0018708444,0.014368161,0.002174385,0.00081153016,0.00019201363,0.00019201363,0.00019201363,0.0006954204,0.006370305
2,0.0022705386,0.0022705386,0.0022705386,0.0022705386,0.13588925,0.012391865,0.015468313,0.0034015886,0.0022705386,0.00381,0.0039738384,0.0022705386,0.012831322,0.0022705386,0.4311492,0.0437851,0.0044743493,0.0022705386,0.018022422,0.0022705386,0.0022705386,0.0057515264,0.003204467,0.0022705386,0.0028968866,0.013380711,0.0022705386,0.0022705386,0.0022705386,0.05547997,0.034606703,0.0022705386,0.0022705386,0.004816833,0.0022705386,0.0022705386,0.04877545,0.0038257563,0.0022705386,0.0022705386,0.0022705386,0.0022705386,0.07854267,0.0022705386,0.028007569
3,0.0016776404,0.0016776404,0.0016776404,0.0016776404,0.0056567257,0.0022831766,0.014515769,0.0016776404,0.0016776404,0.0031758773,0.090602346,0.0016776404,0.0016776404,0.0016776404,0.55676943,0.011969284,0.015899817,0.0016776404,0.0019797273,0.0016776404,0.005427806,0.045372333,0.04650093,0.005812777,0.0056513688,0.0037918398,0.0016776404,0.0016776404,0.0016776404,0.0016776404,0.013997341,0.0016776404,0.0016776404,0.010625225,0.0026303849,0.0016776404,0.026456155,0.02366228,0.0016776404,0.0016776404,0.002326175,0.0016776404,0.049958043,0.0016776404,0.034735285
4,7.41539e-05,0.0005733821,7.41539e-05,0.004401468,0.00046401116,0.00016959434,7.41539e-05,0.00036340402,0.00013169192,0.0668205,7.41539e-05,7.41539e-05,0.0008456302,0.00022778967,0.0026721458,7.41539e-05,7.41539e-05,7.41539e-05,7.41539e-05,0.002416974,0.0003865152,7.41539e-05,7.41539e-05,0.012416339,7.41539e-05,0.020933887,7.41539e-05,7.41539e-05,0.0018883996,7.41539e-05,0.0019566608,0.00016517365,0.00050735916,0.6915919,7.41539e-05,0.15949002,0.00011208164,7.41539e-05,0.00043712454,7.41539e-05,7.41539e-05,0.045896385,7.41539e-05,0.00028237636,7.41539e-05
5,0.00022909662,0.027788376,0.0017922713,0.00022909662,0.00022909662,0.00022909662,0.0003909498,0.00022909662,0.00022909662,0.00022909662,0.004226736,0.00022909662,0.00063075975,0.000559025,0.00022909662,0.00022909662,0.00022909662,0.00022909662,0.00022909662,0.00022909662,0.34707907,0.00022909662,0.00022909662,0.015042655,0.00022909662,0.0006264262,0.05599697,0.00022909662,0.0011911759,0.00022909662,0.00022909662,0.00032346402,0.00097050966,0.00022909662,0.0054861596,0.0015627653,0.00022909662,0.00022909662,0.0008077236,0.00045536348,0.5299392,0.01142203,0.00022909662,0.0024785597,0.0024396377
6,0.046282407,0.002501129,0.002501129,0.06845702,0.017544918,0.045321427,0.002501129,0.0086143855,0.007866538,0.002501129,0.002501129,0.026557818,0.002501129,0.009507704,0.002501129,0.07646432,0.0071111196,0.06385795,0.269008,0.00784341,0.002501129,0.012143528,0.002501129,0.002501129,0.032318372,0.002501129,0.002501129,0.023388673,0.002501129,0.17888755,0.004116101,0.002501129,0.002501129,0.002501129,0.002501129,0.002501129,0.002501129,0.019476205,0.002501129,0.007009617,0.002501129,0.002501129,0.02490395,0.002501129,0.002501129
7,0.0049800547,0.005922376,0.001918526,0.001918526,0.001918526,0.0060906997,0.015530995,0.001918526,0.001918526,0.004467427,0.001918526,0.0114218425,0.001918526,0.001918526,0.074184306,0.0063617374,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.72112894,0.060291316,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.001918526,0.0020916255,0.001918526,0.001918526,0.0021797055,0.0038105664,0.0024090998,0.009353142,0.001918526,0.00425543,0.0038062334,0.02662227
8,0.0025831733,0.0021571503,0.015208194,0.0024558068,0.0021571503,0.0021571503,0.010993366,0.003931071,0.2982612,0.0021571503,0.0021571503,0.18276568,0.0021571503,0.040930826,0.0024014448,0.0021571503,0.0021571503,0.0021571503,0.011673427,0.008926506,0.115091145,0.0021571503,0.015674591,0.0074016126,0.03412391,0.0021571503,0.007877437,0.0021571503,0.020480242,0.0021571503,0.008714557,0.0021571503,0.055486694,0.0021571503,0.024884623,0.0047935895,0.025527608,0.0021571503,0.015968272,0.0021571503,0.013729313,0.0052752895,0.0030930839,0.038368672,0.0034151769
9,0.057124577,0.0021139132,0.0021139132,0.0021139132,0.18316224,0.017146224,0.0046951124,0.0021139132,0.009218419,0.0069710193,0.0021139132,0.15361573,0.0021139132,0.0021139132,0.0021139132,0.0021139132,0.0042802966,0.19962937,0.12183836,0.01516516,0.0021139132,0.01640211,0.0021139132,0.013961232,0.0021139132,0.0021139132,0.0021139132,0.004773428,0.004314059,0.024846727,0.051753413,0.0021139132,0.0021139132,0.06838338,0.0021139132,0.0021139132,0.0021139132,0.0021139132,0.0023088343,0.0021139132,0.0021139132,0.0021139132,0.004270627,0.0021139132,0.0021139132
