Actual,Predicted
0.4587973273942101,0.44923297
0.4476614699331875,0.4693874
0.4365256124721632,0.50877666
0.4276169265033438,0.5244853
0.4342984409799548,0.46740726
0.4387527839643663,0.48439988
0.4587973273942118,0.46084172
0.4743875278396459,0.49360445
0.4944320712694878,0.4581117
0.5011135857461024,0.46708766
0.5000000000000002,0.62715113
0.4204545454545458,0.54143745
0.3977272727272725,0.6399897
0.375,0.5465226
0.3636363636363637,0.60423255
0.3750000000000004,0.6281685
0.4545454545454541,0.57347333
0.5113636363636362,0.5756418
0.5795454545454546,0.5864501
0.6363636363636365,0.5975619
0.0,-0.010164892
0.0232558139534901,0.03294584
0.0,0.007776417
0.0,-0.010087093
0.0,-0.01735326
0.0,-0.0011581145
0.0,-0.023040622
0.0,0.009308469
0.0,0.017498208
0.0,0.00077576935
0.5279642058165548,0.40313295
0.5682326621923934,0.45885962
0.5749440715883667,0.4023286
0.5995525727069371,0.43323445
0.5861297539149888,0.3793319
0.5592841163310966,0.43813467
0.5212527964205815,0.4394069
0.4899328859060405,0.42521045
0.4720357941834452,0.46269423
0.4429530201342277,0.44452995
0.447661469933184,0.44762173
0.4365256124721632,0.4677157
0.4276169265033402,0.5073314
0.4342984409799548,0.52159154
0.4387527839643663,0.4655742
0.4587973273942118,0.48218578
0.4743875278396459,0.45901713
0.4944320712694896,0.49335626
0.5011135857461007,0.4565717
0.5055679287305122,0.46553066
0.4204545454545454,0.62283534
0.3977272727272729,0.5391727
0.375,0.63578594
0.3636363636363637,0.5449888
0.375,0.6018176
0.4545454545454548,0.6260906
0.5113636363636362,0.5712567
0.5795454545454546,0.5726988
0.6363636363636367,0.58357793
0.6363636363636365,0.59526503
0.023255813953483,-0.009261617
0.0,0.032526225
0.0,0.0085330745
0.0,-0.010440813
0.0,-0.017765993
0.0,6.596558e-06
0.0,-0.02229768
0.0,0.009489384
0.0,0.019073533
0.0,0.0011626165
0.5682326621923934,0.40135506
0.5749440715883667,0.45699733
0.5995525727069353,0.40038392
0.5861297539149888,0.4312973
0.5592841163310966,0.37883148
0.5212527964205815,0.4358444
0.4899328859060405,0.43792304
0.4720357941834443,0.42537192
0.4429530201342286,0.4596064
0.4519015659955263,0.4412216
0.4365256124721597,0.44645935
0.427616926503342,0.46809554
0.4342984409799548,0.5085259
0.4387527839643645,0.5208767
0.4587973273942101,0.4651967
0.4743875278396476,0.48237354
0.4944320712694896,0.4594507
0.5011135857461007,0.49544716
0.5055679287305122,0.45711502
0.4988864142538975,0.46752283
0.3977272727272729,0.6216291
0.3750000000000004,0.5388928
0.3636363636363633,0.6351387
0.375,0.54653996
0.4545454545454548,0.60225964
0.5113636363636365,0.6249534
0.5795454545454546,0.57203627
0.6363636363636362,0.57339966
0.6363636363636367,0.5840675
0.6477272727272729,0.597817
0.0,-0.009014827
0.0,0.032540664
0.0,0.009465499
0.0,-0.010103067
0.0,-0.019125503
0.0,0.0012712206
0.0,-0.022010624
0.0,0.0094503
0.0,0.019898066
0.0,0.0014637308
0.5749440715883667,0.40136316
0.5995525727069344,0.4562449
0.5861297539149879,0.40035984
0.5592841163310966,0.43039
0.5212527964205815,0.37895358
0.4899328859060397,0.43442422
0.4720357941834434,0.43934745
0.4429530201342286,0.42732766
0.4519015659955254,0.4575578
0.4429530201342277,0.4405071
0.4276169265033402,0.44913334
0.434298440979953,0.47215062
0.4387527839643645,0.5116109
0.4587973273942083,0.5223656
0.4743875278396441,0.46780327
0.4944320712694878,0.48462394
0.5011135857461042,0.4648296
0.5055679287305139,0.5007586
0.4988864142538993,0.46192378
0.5033407572383091,0.47154984
0.375,0.6250944
0.3636363636363637,0.54170674
0.375,0.63953495
0.4545454545454546,0.5514328
0.5113636363636365,0.60847485
0.5795454545454548,0.6277379
0.6363636363636362,0.577648
0.6363636363636362,0.5776865
0.6477272727272729,0.58814454
0.6931818181818183,0.60314107
0.0,-0.008490824
0.0,0.03253217
0.0,0.009316738
0.0,-0.009772496
0.0,-0.019754125
0.0,0.0011315176
0.0,-0.022724047
0.0,0.010218952
0.0,0.020157961
0.0,0.0025733802
0.5995525727069344,0.40401998
0.5861297539149888,0.4578322
0.5592841163310958,0.403101
0.5212527964205824,0.43105033
0.4899328859060405,0.38200453
0.4720357941834452,0.43519035
0.4429530201342286,0.44295022
0.4519015659955254,0.4322526
0.4429530201342286,0.45949197
0.4295302013422812,0.4434731
0.4342984409799548,0.4519627
0.4387527839643663,0.47689748
0.4587973273942118,0.5147999
0.4743875278396459,0.5250183
0.4944320712694878,0.47086856
0.5011135857461024,0.48607624
0.5055679287305139,0.470224
0.4988864142538993,0.5066409
0.5033407572383055,0.46630022
0.5077951002227223,0.4755883
0.3636363636363637,0.6294513
0.3750000000000004,0.5450773
0.4545454545454541,0.64420795
0.5113636363636362,0.5568608
0.5795454545454546,0.61487323
0.6363636363636365,0.6305654
0.6363636363636362,0.5836292
0.6477272727272725,0.5827272
0.6931818181818186,0.5922971
0.6704545454545456,0.6088248
0.0,-0.007867612
0.0,0.032500617
0.0,0.009709346
0.0,-0.008682476
0.0,-0.020708967
0.0,0.0005843155
0.0,-0.023613304
0.0,0.011270082
0.0,0.020014495
0.0,0.0035824608
0.5861297539149888,0.4061799
0.5592841163310966,0.45924935
0.5212527964205815,0.4065518
0.4899328859060405,0.4305674
0.4720357941834452,0.38528535
0.4429530201342277,0.43678668
0.4519015659955254,0.44739825
0.4429530201342286,0.43785933
0.4295302013422821,0.46144694
0.4317673378076057,0.4475325
0.4387527839643663,0.45612204
0.4587973273942118,0.48260146
0.4743875278396459,0.51828355
0.4944320712694896,0.5283293
0.5011135857461007,0.47465035
0.5055679287305122,0.48833388
0.4988864142538993,0.47657135
0.5033407572383055,0.51311433
0.507795100222717,0.47173598
0.5033407572383091,0.4801155
0.375,0.634667
0.4545454545454548,0.5494288
0.5113636363636362,0.6509724
0.5795454545454546,0.5624518
0.6363636363636367,0.6224062
0.6363636363636365,0.63435924
0.6477272727272729,0.590186
0.6931818181818183,0.58788645
0.6704545454545456,0.5972374
0.7045454545454548,0.61497056
0.0,-0.0075598694
0.0,0.032654434
0.0,0.009412962
0.0,-0.007249033
0.0,-0.021115227
0.0,-0.00030433014
0.0,-0.024734821
0.0,0.012446051
0.0,0.019086625
0.0,0.004119238
0.5592841163310966,0.40845308
0.5212527964205815,0.4613747
0.4899328859060405,0.41129458
0.4720357941834443,0.43156767
0.4429530201342286,0.3886485
0.4519015659955263,0.43892983
0.4429530201342286,0.45281363
0.4295302013422821,0.44398767
0.4317673378076057,0.46456516
0.4295302013422812,0.45280248
0.4587973273942101,0.46057191
0.4743875278396476,0.48834103
0.4944320712694896,0.52135205
0.5011135857461007,0.5319404
0.5055679287305122,0.47839162
0.4988864142538975,0.49028018
0.5033407572383091,0.48265085
0.5077951002227188,0.51875436
0.5033407572383055,0.47696367
0.5055679287305122,0.48385265
0.4545454545454548,0.6404704
0.5113636363636365,0.55413043
0.5795454545454546,0.6581416
0.6363636363636362,0.5675192
0.6363636363636367,0.6303137
0.6477272727272729,0.6385414
0.6931818181818179,0.5966322
0.670454545454545,0.5929001
0.7045454545454548,0.602176
0.7954545454545456,0.6204177
0.0,-0.0070071565
0.0,0.032662153
0.0,0.009095194
0.0,-0.005815914
0.0,-0.02077472
0.0,-0.0016553802
0.0,-0.025948878
0.0,0.014046738
0.0,0.017756402
0.0,0.0043554287
0.5212527964205815,0.41042808
0.4899328859060397,0.46363273
0.4720357941834434,0.41606098
0.4429530201342286,0.4327024
0.4519015659955254,0.39179337
0.4429530201342277,0.44207394
0.4295302013422812,0.45803857
0.4317673378076065,0.44986334
0.4295302013422821,0.46823925
0.40268456375839,0.4585602
0.4743875278396441,0.46452817
0.4944320712694878,0.49319547
0.5011135857461042,0.5240803
0.5055679287305139,0.5354974
0.4988864142538993,0.48159397
0.5033407572383091,0.4928045
0.5077951002227188,0.487529
0.5033407572383055,0.52389944
0.5055679287305122,0.48097077
0.5055679287305122,0.48763287
0.5113636363636365,0.644955
0.5795454545454548,0.558291
0.6363636363636362,0.66480297
0.6363636363636362,0.5719543
0.6477272727272729,0.6364161
0.6931818181818183,0.64225113
0.6704545454545454,0.6018257
0.7045454545454546,0.5970913
0.7954545454545459,0.60643613
0.840909090909091,0.62551975
0.0,-0.006993943
0.0,0.03257999
0.0,0.008719758
0.0,-0.0041005444
0.0,-0.02059386
0.0,-0.0019048806
0.0,-0.026795827
0.0,0.015611846
0.0,0.016313497
0.0,0.004068842
0.4899328859060405,0.41217437
0.4720357941834452,0.4659188
0.4429530201342286,0.42006716
0.4519015659955254,0.43454403
0.4429530201342286,0.39426607
0.4295302013422812,0.44486317
0.4317673378076065,0.46307626
0.4295302013422821,0.4541464
0.4026845637583891,0.47135228
0.3982102908277403,0.46350768
0.4944320712694878,0.4679295
0.5011135857461024,0.49708843
0.5055679287305139,0.52684534
0.4988864142538993,0.53909713
0.5033407572383055,0.4845972
0.5077951002227223,0.49631685
0.5033407572383091,0.49167126
0.5055679287305139,0.5278504
0.5055679287305122,0.4847074
0.5100222717149236,0.49157047
0.5795454545454546,0.64948
0.6363636363636365,0.56261337
0.6363636363636362,0.67156726
0.6477272727272725,0.5759616
0.6931818181818186,0.6415297
0.6704545454545456,0.6457467
0.7045454545454546,0.60626686
0.7954545454545454,0.6012586
0.8409090909090913,0.61075425
0.8181818181818183,0.63074654
0.0,-0.007241701
0.0,0.033060633
0.0,0.0080467425
0.0,-0.0025764313
0.0,-0.02047636
0.0,-0.0016481564
0.0,-0.027552761
0.0,0.01658635
0.0,0.014402946
0.0,0.0033338368
0.4720357941834452,0.4140516
0.4429530201342277,0.46815675
0.4519015659955254,0.42402783
0.4429530201342286,0.43748346
0.4295302013422821,0.3961795
0.4317673378076057,0.44751254
0.4295302013422812,0.46761382
0.40268456375839,0.45725816
0.3982102908277394,0.4745735
0.40268456375839,0.46797383
0.5011135857461007,0.47210732
0.5055679287305122,0.5018558
0.4988864142538993,0.53064317
0.5033407572383055,0.54359615
0.507795100222717,0.4889886
0.5033407572383091,0.50081915
0.5055679287305139,0.49745956
0.5055679287305139,0.5325787
0.5100222717149236,0.4897674
0.5211581291759462,0.49603927
0.6363636363636367,0.655843
0.6363636363636365,0.5680216
0.6477272727272729,0.6803058
0.6931818181818183,0.5815039
0.6704545454545456,0.6489286
0.7045454545454548,0.6508907
0.7954545454545454,0.6120847
0.8409090909090908,0.6071423
0.8181818181818183,0.6167179
0.8750000000000002,0.6370379
0.0,-0.007207975
0.0,0.033170167
0.0,0.0073838895
0.0,-0.0015399922
0.0,-0.019787576
0.0,-0.0019863714
0.0,-0.028460924
0.0,0.018077606
0.0,0.012447428
0.0,0.0032030698
0.4429530201342286,0.41718054
0.4519015659955263,0.4717803
0.4429530201342286,0.42800382
0.4295302013422821,0.44105697
0.4317673378076057,0.39876702
0.4295302013422812,0.45174724
0.4026845637583891,0.4729743
0.3982102908277412,0.4606461
0.4026845637583891,0.4793526
0.3937360178970914,0.4740165
0.5055679287305122,0.47758332
0.4988864142538975,0.507652
0.5033407572383091,0.5359567
0.5077951002227188,0.5490397
0.5033407572383055,0.49437588
0.5055679287305122,0.5070776
0.5055679287305139,0.50475186
0.5100222717149236,0.539369
0.5211581291759462,0.49593666
0.5322939866369722,0.50221705
0.6363636363636367,0.66312176
0.6477272727272729,0.57373977
0.6931818181818179,0.6908315
0.670454545454545,0.58892834
0.7045454545454548,0.6577076
0.7954545454545456,0.6567352
0.8409090909090908,0.61943024
0.8181818181818183,0.6142016
0.8750000000000004,0.62466824
0.8977272727272729,0.6462716
0.0,-0.007674642
0.0,0.03350781
0.0,0.0063551795
0.0,-0.00019527227
0.0,-0.019552112
0.0,-0.0016333801
0.0,-0.029717803
0.0,0.018692652
0.0,0.010148107
0.0,0.0031381734
0.4519015659955254,0.4213219
0.4429530201342277,0.47626325
0.4295302013422812,0.43289718
0.4317673378076065,0.44596076
0.4295302013422821,0.40150657
0.40268456375839,0.45586148
0.3982102908277412,0.48014647
0.40268456375839,0.46503112
0.3937360178970914,0.4846564
0.3825503355704693,0.48107597
0.4988864142538993,0.4827287
0.5033407572383091,0.5132139
0.5077951002227188,0.5417145
0.5033407572383055,0.5546469
0.5055679287305122,0.49953753
0.5055679287305122,0.51393265
0.5100222717149236,0.5117528
0.521158129175948,0.5460191
0.5322939866369722,0.50222546
0.5367483296213837,0.50966144
0.6477272727272729,0.6708523
0.6931818181818183,0.57956594
0.6704545454545454,0.7013273
0.7045454545454546,0.5962194
0.7954545454545459,0.66555375
0.840909090909091,0.66202575
0.8181818181818183,0.62685806
0.8750000000000004,0.62170285
0.8977272727272729,0.6326818
0.8181818181818183,0.6558059
0.0,-0.008503545
0.0,0.034525793
0.0,0.005002861
0.0,0.0011910889
0.0,-0.020190842
0.0,-0.0007648966
0.0,-0.031354737
0.0,0.018668229
0.0,0.0074653598
0.0,0.0028230026
0.4429530201342286,0.42544374
0.4295302013422812,0.4803656
0.4317673378076065,0.43869886
0.4295302013422821,0.45146132
0.4026845637583891,0.40432417
0.3982102908277403,0.459019
0.4026845637583891,0.48721808
0.3937360178970914,0.4693058
0.3825503355704702,0.48961735
0.4161073825503356,0.48770759
0.5033407572383055,0.48802435
0.5077951002227223,0.5190349
0.5033407572383091,0.5467134
0.5055679287305139,0.55975354
0.5055679287305122,0.5048299
0.5100222717149236,0.51894295
0.521158129175948,0.5191952
0.5322939866369722,0.5520742
0.536748329621382,0.508692
0.5367483296213837,0.5150701
0.6931818181818186,0.6789951
0.6704545454545456,0.5854679
0.7045454545454546,0.7105506
0.7954545454545454,0.60246944
0.8409090909090913,0.6743187
0.8181818181818183,0.667925
0.875,0.63449836
0.8977272727272729,0.6289752
0.8181818181818183,0.6399398
0.6931818181818183,0.66298765
0.0,-0.008351068
0.0,0.03529959
0.0,0.0039390544
0.0,0.0016407091
0.0,-0.020034168
0.0,-0.0017565023
0.0,-0.033005062
0.0,0.01935571
0.0,0.0054114354
0.0,0.0033758972
0.4295302013422821,0.42954674
0.4317673378076057,0.48453286
0.4295302013422812,0.4437384
0.40268456375839,0.45516878
0.3982102908277394,0.40787947
0.40268456375839,0.46302128
0.3937360178970914,0.49286145
0.3825503355704702,0.4738547
0.4161073825503356,0.495099
0.4586129753914987,0.49427757
0.507795100222717,0.49404025
0.5033407572383091,0.52536786
0.5055679287305139,0.55187815
0.5055679287305139,0.5650803
0.5100222717149236,0.5105549
0.5211581291759462,0.52357453
0.5322939866369722,0.52725875
0.536748329621382,0.5591754
0.536748329621382,0.51512015
0.538975501113585,0.52001417
0.6704545454545456,0.68684757
0.7045454545454548,0.59116983
0.7954545454545454,0.7200551
0.8409090909090908,0.6092799
0.8181818181818183,0.6839189
0.8750000000000002,0.6743334
0.8977272727272725,0.64250207
0.8181818181818183,0.63600504
0.6931818181818186,0.64756644
0.5113636363636365,0.67043823
0.0,-0.008056236
0.0,0.035690937
0.0,0.003018105
0.0,0.0021296684
0.0,-0.019412173
0.0,-0.0029479312
0.0,-0.034516633
0.0,0.020181231
0.0,0.0034595558
0.0,0.004193552
0.4317673378076057,0.43318984
0.4295302013422812,0.48909935
0.4026845637583891,0.44876546
0.3982102908277412,0.45856827
0.4026845637583891,0.4115344
0.3937360178970914,0.4676014
0.3825503355704684,0.49916658
0.4161073825503356,0.47915754
0.4586129753914987,0.50074106
0.4966442953020138,0.50148064
0.5033407572383055,0.49907607
0.5055679287305122,0.5308309
0.5055679287305139,0.55672705
0.5100222717149236,0.5697278
0.5211581291759462,0.5149851
0.5322939866369722,0.52854276
0.536748329621382,0.53375566
0.536748329621382,0.5657016
0.538975501113585,0.520481
0.5345211581291736,0.5253681
0.7045454545454548,0.69297504
0.7954545454545456,0.5960391
0.8409090909090908,0.7281244
0.8181818181818183,0.6150181
0.8750000000000004,0.69138503
0.8977272727272729,0.679077
0.8181818181818183,0.6493514
0.6931818181818183,0.6419438
0.5113636363636365,0.6540501
0.4204545454545458,0.67742896
0.0,-0.008221054
0.0,0.03654456
0.0,0.0020794184
0.0,0.0029499326
0.0,-0.019483991
0.0,-0.0032689548
0.0,-0.035781097
0.0,0.02052845
0.0,0.0017441805
0.0,0.0044533443
0.4295302013422821,0.43625218
0.40268456375839,0.49294072
0.3982102908277412,0.4538095
0.40268456375839,0.4621488
0.3937360178970914,0.41445497
0.3825503355704693,0.4705411
0.4161073825503338,0.50497675
0.4586129753914987,0.4837959
0.4966442953020129,0.5048546
0.5369127516778525,0.50713575
0.5055679287305122,0.5019202
0.5055679287305122,0.5326433
0.5100222717149236,0.55851156
0.521158129175948,0.5729094
0.5322939866369722,0.5169117
0.5367483296213837,0.53101856
0.536748329621382,0.5362789
0.5389755011135868,0.56777894
0.5345211581291753,0.52278286
0.5211581291759462,0.52733725
0.7954545454545459,0.6964936
0.840909090909091,0.59883064
0.8181818181818183,0.73124117
0.8750000000000004,0.6166402
0.8977272727272729,0.69392973
0.8181818181818183,0.6816941
0.6931818181818179,0.65219593
0.5113636363636362,0.6451035
0.4204545454545454,0.65600526
0.3636363636363637,0.6788204
0.0,-0.007986099
0.0,0.037438847
0.0,0.0013871389
0.0,0.0031206459
0.0,-0.0197579
0.0,-0.0033967225
0.0,-0.036333743
0.0,0.020988576
0.0,0.0007758471
0.0,0.004277976
0.4026845637583891,0.4377498
0.3982102908277403,0.4948623
0.4026845637583891,0.45679763
0.3937360178970914,0.46452776
0.3825503355704702,0.41660497
0.4161073825503356,0.47232288
0.4586129753914987,0.50670546
0.4966442953020138,0.4850279
0.5369127516778525,0.50687456
0.5592841163310966,0.5084576
0.5055679287305122,0.5017902
0.5100222717149236,0.52983576
0.521158129175948,0.55579084
0.5322939866369722,0.5728052
0.536748329621382,0.5149292
0.5367483296213837,0.52892715
0.5389755011135868,0.5325361
0.5345211581291771,0.56321776
0.5211581291759462,0.5200196
0.5077951002227223,0.5240986
0.8409090909090913,0.69552666
0.8181818181818183,0.59761506
0.875,0.72662395
0.8977272727272729,0.61207956
0.8181818181818183,0.68942034
0.6931818181818183,0.68078524
0.5113636363636362,0.64971614
0.4204545454545454,0.6426211
0.3636363636363637,0.6526839
0.3636363636363637,0.6725183
0.0,-0.007256831
0.0,0.037402075
0.0,0.00082482584
0.0,0.0026454926
0.0,-0.019185165
