Actual,Predicted
0.308781869688385,0.44891158
0.2946175637393757,0.39173606
0.28045325779037,0.4193929
0.2691218130311625,0.43649223
0.2634560906515588,0.45052633
0.2662889518413571,0.4332207
0.288951841359772,0.39486197
0.308781869688385,0.41750005
0.3569405099150167,0.40943182
0.3767705382436226,0.43477044
0.5268817204301075,0.51964295
0.3225806451612902,0.54422146
0.3225806451612905,0.5948692
0.2903225806451615,0.62386006
0.2688172043010752,0.5790756
0.236559139784946,0.5586755
0.279569892473118,0.59388834
0.3548387096774195,0.62191087
0.4301075268817205,0.5896786
0.4838709677419355,0.5848539
0.0,0.04742471
0.0,-0.019707793
0.0,-0.0040720217
0.0,0.020517355
0.0,0.008019198
0.0,-0.011976665
0.0,0.008336526
0.0,-0.021537583
0.0,-0.060912885
0.0,0.031314507
0.503759398496241,0.38960224
0.5639097744360893,0.35387084
0.5614035087719307,0.44644758
0.5789473684210531,0.366844
0.5814536340852134,0.37752292
0.5739348370927315,0.37707365
0.5438596491228065,0.39871433
0.4862155388471176,0.36352637
0.4385964912280702,0.41809422
0.4110275689223046,0.3799954
0.2946175637393757,0.4399931
0.2804532577903629,0.38364568
0.2691218130311625,0.41104192
0.2634560906515588,0.42334062
0.2662889518413571,0.43726885
0.2889518413597685,0.42259726
0.308781869688385,0.38382
0.3569405099150167,0.40831453
0.3767705382436261,0.39725685
0.3824362606232263,0.42546394
0.3225806451612902,0.50093806
0.3225806451612902,0.5268057
0.290322580645161,0.5774906
0.268817204301075,0.607
0.2365591397849464,0.5611874
0.2795698924731182,0.54548
0.3548387096774195,0.58131677
0.4301075268817205,0.60822284
0.4838709677419355,0.57058865
0.5268817204301075,0.5720572
0.0,0.045076303
0.0,-0.016282026
0.0,-0.0018192003
0.0,0.02389255
0.0,0.009255345
0.0,-0.015706142
0.0,0.007379073
0.0,-0.021058373
0.0,-0.056029066
0.0,0.031042714
0.5639097744360901,0.3845159
0.5614035087719289,0.34601235
0.5789473684210531,0.43400058
0.5814536340852117,0.35969698
0.5739348370927315,0.36713666
0.5438596491228074,0.37231743
0.4862155388471185,0.38718927
0.4385964912280693,0.35288492
0.4110275689223055,0.40961584
0.3834586466165417,0.37431067
0.2804532577903664,0.43011189
0.269121813031159,0.37528047
0.2634560906515588,0.40291828
0.2662889518413607,0.41190514
0.288951841359772,0.425108
0.3087818696883815,0.41195256
0.3569405099150167,0.3745193
0.3767705382436261,0.39955404
0.3824362606232334,0.38808435
0.3909348441926319,0.41704863
0.3225806451612902,0.48777008
